Customer_ID,Age,Gender,Purchase_Count,Average_Spending,Product_Category,Visit_Frequency,Last_Visit,Customer_Loyalty_Score
10023,20,Male,5,10.542342455033243,Electronics,2,5,4
10024,36,Other,3,11.811602987486115,Electronics,5,16,4
10025,29,Other,7,164.56017535773003,Books,2,14,7
10026,47,Female,9,86.01118980307932,Fashion,4,25,7
10027,51,Other,6,9.425194031588081,Toys,4,1,2
10028,58,Male,5,113.41137139717156,Electronics,1,1,8
10029,25,Other,4,250.27623529899125,Books,2,26,1
10030,59,Female,6,129.24511707082226,Home,1,19,3
10031,64,Male,4,7.8876198511730315,Electronics,1,18,7
10032,31,Other,9,0.22235388322580535,Books,1,21,5
10033,28,Female,2,128.59528736040556,Home,2,23,6
10034,62,Other,3,144.21652778634686,Home,1,18,6
10035,57,Female,2,23.35740709160812,Fashion,2,22,2
10036,62,Other,6,79.3738338124433,Toys,4,19,7
10037,61,Female,6,66.10671409242983,Electronics,4,23,9
10038,25,Male,7,197.0360920591944,Toys,3,18,3
10039,61,Female,4,231.1767509525298,Toys,3,16,7
10040,36,Other,2,94.51736808509912,Books,2,11,3
10041,38,Other,5,32.05174889035162,Home,1,16,7
10042,36,Female,5,6.1987905990994765,Home,3,5,8
10043,50,Other,5,189.4938630280964,Electronics,1,19,5
10044,39,Female,7,360.34072708602844,Books,2,18,2
10045,58,Male,8,113.34043603166654,Electronics,1,2,9
10046,20,Male,5,24.168503182154364,Books,3,7,9
10047,55,Male,5,164.78051592924453,Fashion,3,26,8
10048,26,Female,2,75.32499783827392,Books,3,7,3
10049,58,Male,3,13.337109858792829,Home,1,27,1
10050,48,Male,3,59.364533809392924,Home,6,9,6
10051,44,Male,9,4.133549555394808,Books,1,9,4
10052,37,Female,5,0.8148489455694855,Electronics,2,8,6
10053,28,Female,6,40.401116207781904,Toys,3,3,2
10054,54,Other,5,70.0530481091225,Fashion,2,13,7
10055,34,Other,5,18.169771552204793,Electronics,1,4,1
10056,45,Other,5,8.114282682351504,Home,0,12,1
10057,63,Female,3,50.65484342232913,Electronics,3,23,9
10058,20,Male,2,284.37524615532203,Home,1,19,6
10059,20,Other,6,147.90138770165655,Books,1,16,8
10060,39,Female,2,5.8065027618654055,Toys,1,13,6
10061,33,Female,3,399.17669081485553,Fashion,2,15,3
10062,27,Female,8,204.115556735395,Toys,4,3,1
10063,19,Other,6,2.0705205115106247,Toys,2,14,8
10064,63,Other,7,115.01418578599099,Home,3,6,1
10065,62,Other,7,92.08912410168023,Toys,3,8,5
10066,29,Female,5,131.56261969975475,Home,2,13,2
10067,53,Other,5,63.14823794501433,Toys,5,19,9
10068,31,Female,1,1.2612799057095816,Books,2,22,1
10069,58,Female,6,48.33063361761853,Fashion,3,1,3
10070,33,Male,4,462.6398930032123,Home,1,26,5
10071,28,Female,9,91.46580938339005,Books,4,5,5
10072,56,Male,5,98.1229719847696,Home,1,24,7
10073,58,Male,5,94.51044538542813,Home,3,20,4
10074,40,Other,7,29.64413859064209,Fashion,2,18,6
10075,46,Other,4,44.953172221436844,Books,2,13,7
10076,28,Female,3,143.496924413704,Toys,3,4,7
10077,27,Other,13,14.40934364689217,Toys,2,15,6
10078,54,Male,6,122.04257961830479,Fashion,3,29,8
10079,61,Female,8,78.7204051649754,Home,3,10,2
10080,33,Male,5,124.67351140358238,Electronics,1,11,5
10081,32,Other,3,10.995028492780795,Home,3,22,4
10082,42,Female,4,92.08574728622997,Toys,3,15,9
10083,51,Other,4,30.253956113068565,Electronics,2,12,7
10084,21,Other,7,277.1484591869971,Home,1,22,1
10085,29,Other,8,9.329909014789482,Fashion,3,4,3
10086,33,Other,7,33.485105171229144,Electronics,2,4,7
10087,39,Female,1,98.52220847337915,Books,2,4,7
10088,23,Female,3,58.13976429661534,Fashion,2,24,1
10089,50,Other,1,89.12207262489225,Toys,1,12,9
10090,36,Male,8,111.51373061844407,Books,4,22,5
10091,32,Female,8,101.3274255992029,Electronics,3,28,5
10092,64,Other,1,273.1231414240011,Toys,2,25,9
10093,45,Female,2,56.59320631036779,Electronics,2,7,9
10094,33,Other,5,38.946330302045176,Home,2,23,6
10095,56,Other,6,40.513266010211176,Fashion,2,17,5
10096,61,Male,7,22.904789084373654,Toys,1,23,3
10097,63,Male,4,413.08161876356627,Electronics,4,10,6
10098,24,Female,2,171.49787208281256,Books,3,10,9
10099,62,Female,7,97.46465355616338,Electronics,2,10,4
10100,42,Male,4,339.69295197581573,Home,1,6,8
10101,53,Other,3,1.305401201984012,Home,1,20,5
10102,29,Other,1,195.33444429111685,Books,2,6,5
10103,51,Female,1,27.897470069851206,Home,6,15,6
10104,53,Other,3,196.64790833112497,Fashion,3,16,7
10105,20,Other,5,311.99822386535016,Home,4,26,4
10106,58,Male,5,38.811954021257314,Toys,0,26,1
10107,29,Female,3,92.5834725316372,Fashion,1,4,1
10108,58,Female,5,13.164488068360164,Home,1,29,6
10109,64,Male,6,513.5087533925005,Fashion,3,21,7
10110,37,Female,4,70.51930137608163,Books,2,27,7
10111,42,Other,6,41.708786877859666,Home,1,9,7
10112,46,Female,4,1.3715808806624925,Books,2,4,2
10113,47,Male,2,348.95801650169733,Home,1,10,3
10114,45,Male,6,306.44091283283615,Books,2,24,2
10115,36,Other,5,173.31391176941338,Home,3,24,5
10116,19,Other,9,262.94255413543556,Electronics,0,19,6
10117,38,Female,3,7.547911134961581,Home,3,7,2
10118,30,Other,6,9.77150256403348,Fashion,2,12,2
10119,58,Other,5,90.8296726887341,Home,2,22,4
10120,31,Male,5,69.71054821826247,Toys,0,19,6
10121,48,Male,6,63.46757156080799,Toys,2,10,6
10122,34,Other,3,13.573435345610186,Electronics,0,28,3
10123,29,Male,8,0.7569699968051815,Books,0,9,3
10124,62,Female,6,56.320213596105994,Toys,4,21,4
10125,33,Female,5,17.842365975233776,Fashion,1,25,3
10126,40,Female,5,29.35001057846628,Home,2,26,1
10127,33,Male,8,11.746246571086056,Home,3,29,6
10128,38,Other,6,81.57141119495085,Toys,2,4,6
10129,62,Other,10,124.39213337735573,Books,4,7,5
10130,55,Other,3,32.94154411645562,Toys,4,17,2
10131,61,Male,7,199.6273574816298,Books,2,7,5
10132,28,Other,8,54.25522745978106,Toys,4,20,9
10133,29,Female,2,197.21232472496925,Electronics,1,23,4
10134,43,Other,4,9.546619551866346,Electronics,5,27,5
10135,43,Other,2,230.62035931630714,Fashion,0,18,4
10136,51,Other,5,6.389658908865324,Home,0,7,8
10137,33,Male,5,30.166537463514587,Fashion,2,21,9
10138,32,Other,2,50.111032752344585,Fashion,1,9,9
10139,23,Male,5,2.095785247677227,Electronics,4,7,2
10140,27,Female,2,182.7978587884245,Toys,1,14,7
10141,63,Male,5,47.40560071483289,Fashion,1,21,2
10142,36,Other,5,35.31053816180991,Electronics,2,25,4
10143,23,Other,10,244.32413613738976,Electronics,6,16,3
10144,51,Other,5,103.41828192001503,Toys,0,25,3
10145,28,Female,2,30.87010678300078,Books,2,16,3
10146,20,Female,2,28.88808073578536,Electronics,2,4,6
10147,29,Female,10,99.4961785929297,Electronics,0,16,9
10148,50,Female,2,73.79468763322957,Books,5,2,3
10149,48,Female,10,106.56648682867225,Electronics,2,5,6
10150,57,Other,4,72.18963225255341,Toys,1,22,1
10151,43,Male,4,48.24391912430344,Toys,1,11,4
10152,50,Other,2,113.45978478644246,Books,4,16,4
10153,59,Male,5,70.1976605942772,Home,3,6,7
10154,26,Male,5,159.36682229629926,Books,2,5,9
10155,58,Other,7,540.7093754895117,Toys,3,7,9
10156,47,Male,1,54.68733026218835,Books,3,9,3
10157,24,Male,5,126.17662498807458,Home,2,7,8
10158,27,Female,4,87.56674673469288,Electronics,2,8,5
10159,57,Other,4,273.9130115406248,Books,2,9,4
10160,35,Male,6,40.61183613372306,Fashion,2,9,3
10161,59,Female,6,173.5571080163113,Home,1,15,6
10162,34,Female,5,68.088216466152,Home,2,1,1
10163,45,Other,3,61.843355697397016,Books,0,20,4
10164,24,Male,8,77.57593546123623,Home,4,14,8
10165,43,Female,6,87.72688066441039,Toys,2,6,7
10166,31,Female,8,151.12578509413999,Books,2,17,5
10167,20,Female,6,191.5341854711242,Fashion,2,10,8
10168,50,Female,9,171.32972983399506,Fashion,5,9,6
10169,25,Male,5,27.509002582345648,Toys,2,18,3
10170,50,Other,1,0.9752676228836817,Electronics,3,26,3
10171,56,Male,8,65.81892525568459,Electronics,0,27,9
10172,60,Male,4,189.17661553265606,Home,2,2,7
10173,46,Female,7,71.52067030691647,Electronics,1,10,9
10174,25,Male,8,92.07323020240075,Electronics,6,19,1
10175,54,Female,6,63.918341385732994,Fashion,5,25,6
10176,41,Other,5,20.28315834014971,Home,1,5,1
10177,31,Male,5,35.15885639113887,Electronics,1,26,5
10178,30,Female,2,271.80837602585177,Home,5,26,4
10179,23,Other,3,133.92930412264025,Books,2,16,1
10180,62,Other,4,404.07841034557646,Fashion,3,5,3
10181,24,Other,3,40.78995522039416,Fashion,2,2,9
10182,61,Male,7,56.20878985131601,Books,3,14,9
10183,63,Female,9,171.126064613929,Electronics,3,22,8
10184,38,Other,2,30.220630174547715,Books,0,2,9
10185,20,Male,2,99.63638181966516,Toys,2,6,1
10186,55,Female,5,118.79710065253843,Home,5,22,7
10187,39,Other,4,191.98500155101476,Books,2,27,2
10188,30,Female,4,9.905830345660343,Toys,4,8,4
10189,53,Female,3,175.55699675543974,Home,1,13,8
10190,48,Male,7,104.61380994871377,Electronics,0,4,3
10191,46,Male,5,654.0547150771336,Toys,1,5,9
10192,31,Other,6,5.25209105262118,Books,1,14,7
10193,58,Male,6,152.58549973064873,Home,1,5,9
10194,31,Male,4,135.60544327702652,Books,2,26,9
10195,22,Female,9,157.19990638226196,Electronics,1,9,3
10196,19,Other,7,42.96774576357096,Home,4,11,9
10197,35,Male,8,62.439584917732184,Toys,0,24,8
10198,34,Other,2,32.59933879819691,Books,0,11,8
10199,57,Female,6,115.44154411662934,Home,2,23,9
10200,23,Female,3,136.37881749870868,Home,0,22,3
10201,45,Female,6,40.556126623061125,Fashion,2,13,1
10202,36,Male,4,21.651826592428655,Toys,0,4,4
10203,45,Male,5,65.04812768714935,Toys,2,22,7
10204,43,Other,5,20.949931770164127,Toys,3,28,1
10205,21,Other,6,56.35431726913137,Fashion,0,18,7
10206,64,Female,5,103.6725096836483,Fashion,1,11,5
10207,64,Other,3,103.1183248832379,Home,2,10,3
10208,49,Other,7,361.9746233824826,Toys,0,12,3
10209,33,Other,5,149.247478605711,Electronics,0,22,4
10210,23,Male,4,213.81637685674076,Books,1,3,6
10211,36,Female,9,25.76934465474106,Toys,3,3,1
10212,33,Male,4,46.589162182512005,Toys,1,11,4
10213,40,Other,5,10.508927818578345,Toys,1,27,4
10214,57,Other,4,48.9607177214505,Fashion,2,2,6
10215,56,Other,7,55.81643419820941,Fashion,2,25,2
10216,27,Other,1,271.48561618460593,Fashion,3,21,7
10217,38,Female,3,84.8466477436488,Fashion,1,24,2
10218,34,Male,7,41.225066228100005,Fashion,4,18,1
10219,36,Male,1,43.10515546435729,Toys,3,22,6
10220,58,Other,9,3.2054747317756065,Electronics,0,28,6
10221,44,Other,4,70.01187519587742,Fashion,1,21,2
10222,36,Male,2,131.95386842141554,Fashion,0,10,2
10223,31,Female,7,33.53497091401538,Toys,2,29,9
10224,21,Female,5,218.4797245902616,Books,2,11,3
10225,45,Other,5,282.924335096318,Books,0,16,6
10226,26,Other,7,78.3853497842221,Electronics,1,27,5
10227,51,Other,5,148.35829885629786,Electronics,1,10,8
10228,41,Male,5,113.65958995857133,Fashion,2,20,9
10229,41,Other,4,85.42318548782579,Electronics,4,28,5
10230,24,Other,8,158.20656216281046,Electronics,1,26,9
10231,42,Other,5,64.48391044522832,Home,0,8,9
10232,56,Female,7,33.62332749941433,Fashion,1,21,7
10233,53,Male,5,186.32828084647727,Books,1,18,5
10234,35,Female,9,75.43050085455607,Books,2,19,6
10235,26,Male,9,6.6059104426172315,Home,1,14,2
10236,35,Other,6,15.979171680514778,Books,4,13,8
10237,62,Other,3,58.51929775805033,Toys,5,19,5
10238,42,Other,5,118.4818219013301,Electronics,3,15,5
10239,61,Other,4,74.26377955604299,Books,1,3,6
10240,32,Female,5,13.17429971056893,Books,2,27,3
10241,24,Male,7,24.132417937719477,Fashion,2,9,3
10242,56,Female,10,150.05638419795793,Toys,5,13,9
10243,25,Female,4,34.292012144680974,Toys,1,22,3
10244,24,Other,5,192.9606732687861,Books,1,1,9
10245,33,Male,6,113.97575400049142,Books,1,25,2
10246,40,Female,2,12.213141814483217,Books,0,7,4
10247,57,Male,6,22.126808737909805,Books,2,16,5
10248,33,Female,4,143.87709844867513,Fashion,1,14,2
10249,54,Female,3,13.711221873967979,Home,2,21,1
10250,52,Female,4,30.17559253800217,Toys,0,4,9
10251,37,Female,2,5.608212438969205,Electronics,1,1,7
10252,42,Female,4,162.1005932607785,Toys,3,26,6
10253,61,Male,5,99.43809241869236,Toys,2,11,7
10254,33,Other,6,173.27962166764186,Books,2,3,3
10255,41,Female,9,51.96021759615385,Toys,2,1,2
10256,56,Female,7,24.536643831589675,Fashion,2,16,1
10257,52,Male,6,138.5289990482202,Electronics,2,20,8
10258,57,Female,7,135.18119911532125,Books,1,1,1
10259,21,Female,8,59.99500761961551,Electronics,2,8,1
10260,30,Male,1,28.394031236535493,Fashion,1,21,3
10261,62,Male,4,62.15761606798598,Books,2,18,8
10262,33,Female,6,17.628456516476213,Home,1,25,6
10263,30,Other,7,18.95196176681777,Home,1,25,2
10264,20,Female,5,101.25155923434231,Books,2,13,6
10265,26,Other,3,28.696941377424963,Electronics,2,21,9
10266,60,Male,5,166.2072967147364,Books,1,24,3
10267,40,Male,11,45.841221490426285,Fashion,0,27,5
10268,41,Male,4,236.96456372784445,Electronics,0,25,6
10269,39,Male,5,123.26894821039748,Toys,3,26,7
10270,45,Male,4,9.683617127742746,Books,4,1,2
10271,53,Other,5,97.57234812913926,Home,2,16,1
10272,33,Other,11,11.812251175544601,Home,1,24,5
10273,62,Male,2,23.68565382099181,Home,3,1,2
10274,44,Female,3,179.02130855610125,Toys,1,1,8
10275,60,Other,1,37.185619429842276,Toys,2,20,7
10276,59,Other,6,254.94017139550857,Home,3,11,7
10277,32,Male,5,112.16916090953542,Electronics,3,16,2
10278,43,Other,6,82.02293746081641,Home,4,19,4
10279,60,Female,2,99.12386095153668,Fashion,1,21,6
10280,55,Other,7,125.31112357916389,Toys,1,14,3
10281,18,Female,8,3.3867765514489863,Home,1,19,3
10282,31,Male,6,322.2291310467142,Books,1,28,5
10283,55,Other,7,68.76659798517571,Books,4,26,1
10284,39,Female,5,8.858381276973489,Toys,3,17,2
10285,31,Other,9,98.53522903974307,Home,0,2,3
10286,39,Other,8,353.81320384274085,Toys,1,1,3
10287,55,Female,5,22.08895491983631,Books,3,23,3
10288,35,Other,8,127.93539264483304,Home,0,16,6
10289,29,Other,7,21.01850365839046,Home,1,9,2
10290,43,Male,2,167.5060166432584,Home,0,4,5
10291,56,Other,3,38.3385573050665,Toys,3,26,6
10292,28,Female,1,32.217329594841985,Home,0,4,2
10293,60,Female,2,15.668791915749205,Toys,1,7,6
10294,51,Female,6,148.2567924955334,Home,0,10,1
10295,24,Male,5,52.63308992044622,Home,2,5,8
10296,51,Other,7,189.21565337750175,Toys,3,5,8
10297,41,Male,4,84.19295652065884,Toys,6,10,9
10298,45,Male,1,55.206751626796866,Toys,1,13,3
10299,50,Male,0,4.7615623078786005,Books,3,8,7
10300,51,Other,5,32.6230380011982,Home,1,26,7
10301,53,Male,7,60.67246994799428,Books,3,28,9
10302,28,Male,5,58.58576551855481,Books,2,19,6
10303,53,Other,5,50.390607928445576,Fashion,3,25,7
10304,19,Other,6,24.597763022280734,Fashion,0,28,9
10305,62,Female,3,79.0425291927711,Toys,2,12,1
10306,19,Female,9,143.09994022052936,Books,0,16,4
10307,37,Male,4,34.30531451018939,Electronics,1,9,2
10308,63,Other,8,24.51717851834646,Toys,0,8,5
10309,55,Female,7,125.72876122833814,Toys,2,26,8
10310,54,Male,5,7.020820900245002,Fashion,1,12,2
10311,25,Female,5,7.373291525881524,Books,2,10,7
10312,51,Male,6,364.73968320941606,Fashion,2,10,1
10313,50,Female,5,98.32196914794142,Books,6,4,9
10314,24,Female,10,11.897515046305692,Electronics,0,26,5
10315,22,Male,7,72.12216966999458,Fashion,1,24,7
10316,49,Other,8,2.051158286461035,Toys,3,5,6
10317,21,Other,4,106.20002894123517,Electronics,1,7,6
10318,22,Other,4,204.67815246556574,Home,2,12,7
10319,37,Female,7,18.303904233127298,Fashion,4,26,2
10320,18,Female,10,35.079648844107105,Home,0,5,1
10321,25,Male,4,10.521768626559219,Toys,1,6,2
10322,61,Other,6,88.51261282113768,Fashion,0,14,7
10323,22,Other,8,6.196119219066733,Toys,0,2,1
10324,25,Other,5,117.17056917636602,Books,1,25,3
10325,61,Male,5,18.094561729155906,Toys,0,16,4
10326,28,Other,7,54.02392454577484,Books,2,17,9
10327,49,Female,5,4.51261839240833,Electronics,0,1,4
10328,37,Male,7,100.10599558475823,Electronics,0,9,8
10329,56,Female,4,1.1373119124852993,Toys,2,25,1
10330,53,Female,3,36.13842013734749,Electronics,2,11,5
10331,55,Female,5,32.55078873147992,Toys,1,25,3
10332,44,Female,7,283.7633933253541,Fashion,2,25,4
10333,55,Male,5,130.46618650860836,Fashion,1,9,6
10334,54,Male,4,44.092170424030535,Electronics,0,3,7
10335,40,Female,7,66.9203172288327,Books,1,10,5
10336,45,Male,6,170.07593766125987,Books,2,20,5
10337,61,Other,6,36.52280605494938,Electronics,4,15,8
10338,26,Female,1,55.82209710628909,Home,2,8,2
10339,21,Male,3,4.19740237916444,Toys,3,22,7
10340,36,Other,7,103.04175472788826,Home,1,24,8
10341,23,Female,3,102.09162570588126,Toys,1,6,2
10342,41,Male,2,158.01620824849874,Books,2,19,5
10343,42,Other,5,89.42641824827052,Toys,6,7,2
10344,23,Female,5,77.50944854268829,Home,4,1,7
10345,30,Other,3,36.172046691669955,Electronics,2,5,3
10346,61,Male,6,98.19584547772348,Fashion,5,12,8
10347,55,Male,1,114.79930557579807,Toys,0,1,4
10348,54,Other,4,46.03258154128317,Home,0,21,8
10349,41,Other,4,12.636131026702202,Books,4,4,2
10350,40,Female,8,80.55334153737041,Electronics,0,20,1
10351,60,Female,4,61.037350055030196,Fashion,5,21,1
10352,50,Male,8,53.07789595141512,Home,4,7,2
10353,53,Other,4,127.18973458165834,Electronics,2,9,5
10354,43,Male,5,173.32606189006984,Toys,4,3,8
10355,44,Female,3,35.633697136576934,Toys,3,9,1
10356,51,Female,2,56.27262190160479,Fashion,1,17,1
10357,54,Female,4,43.653524901021854,Home,2,27,8
10358,41,Male,9,181.07253485124681,Fashion,1,14,7
10359,43,Female,4,206.00101316325697,Fashion,0,23,6
10360,23,Male,5,45.765084569120226,Books,4,25,5
10361,45,Female,3,27.91079104158321,Home,3,6,3
10362,23,Male,5,55.14447998424077,Home,3,18,4
10363,57,Female,4,461.59828638070957,Books,1,16,8
10364,18,Male,7,82.81643082370161,Electronics,1,16,4
10365,58,Male,8,56.520652210808706,Electronics,2,11,9
10366,43,Female,8,84.38701579856453,Home,2,8,7
10367,63,Male,7,35.565990370093644,Home,1,19,2
10368,51,Other,4,15.004842938333152,Toys,3,2,4
10369,42,Female,3,60.12405740221184,Fashion,1,9,8
10370,59,Male,5,27.371900969182573,Electronics,2,16,3
10371,50,Male,4,239.57606979405503,Electronics,5,8,5
10372,51,Other,6,52.09942686736622,Home,1,1,6
10373,46,Female,6,14.49355689794157,Home,4,18,6
10374,38,Other,8,34.90972285115905,Books,0,15,7
10375,25,Male,2,20.590423034096712,Electronics,6,17,4
10376,30,Female,14,60.555404784655806,Books,2,10,4
10377,58,Female,2,82.58260905614067,Fashion,0,15,4
10378,64,Other,3,30.285083164870287,Electronics,2,3,5
10379,56,Male,9,98.75919747615461,Electronics,1,10,3
10380,48,Male,9,22.478319986747255,Home,2,15,8
10381,19,Other,2,224.1708575665088,Books,0,12,9
10382,33,Other,2,73.7952100812125,Books,1,26,4
10383,44,Other,4,129.82124183905685,Books,2,28,4
10384,34,Other,4,438.24487561401713,Books,4,29,7
10385,61,Female,8,12.717633974957677,Electronics,0,1,8
10386,29,Female,3,497.46224992651787,Home,0,25,2
10387,41,Female,3,130.73207533321033,Fashion,4,15,1
10388,49,Female,1,79.99707709586285,Electronics,2,4,6
10389,39,Other,5,410.4439491745473,Books,2,5,7
10390,26,Male,3,156.71881864995308,Books,2,28,3
10391,49,Other,2,16.391180794991616,Books,2,10,1
10392,35,Other,8,149.98254607248592,Toys,2,14,7
10393,40,Other,4,157.33317984852985,Home,3,4,8
10394,55,Male,3,152.8620177484817,Toys,3,6,1
10395,33,Male,3,317.1098926670651,Books,4,5,9
10396,45,Male,2,60.74743632578694,Home,1,23,3
10397,33,Other,5,230.87644229448486,Home,0,5,6
10398,20,Female,7,82.24567591650451,Fashion,0,11,7
10399,19,Male,5,7.3332006533855685,Home,2,20,9
10400,55,Female,1,16.067948188723413,Home,3,5,2
10401,45,Female,5,135.47729201265594,Home,5,8,5
10402,63,Other,9,39.36104796673097,Books,4,18,3
10403,55,Other,6,130.36757444898706,Fashion,1,22,3
10404,23,Female,3,121.6264874514776,Toys,4,5,3
10405,37,Male,2,87.56560132582096,Electronics,3,27,1
10406,47,Other,5,4.689849817399714,Home,3,11,7
10407,49,Female,6,15.995218819656237,Home,2,9,3
10408,23,Other,6,24.743391127349263,Electronics,2,10,8
10409,54,Male,3,24.539699058304638,Electronics,0,9,8
10410,42,Other,3,3.027133449588547,Books,1,25,8
10411,26,Female,6,201.9858960131571,Home,3,1,6
10412,61,Other,4,53.107848575545624,Home,4,26,8
10413,28,Male,3,54.76043587390426,Fashion,5,10,4
10414,55,Male,4,140.0294397734917,Toys,1,3,2
10415,39,Other,4,98.29149046107612,Books,3,26,4
10416,50,Male,6,31.34633970083775,Home,0,6,8
10417,64,Male,4,6.900225119923904,Toys,1,6,4
10418,47,Male,8,244.73254480076315,Home,3,18,4
10419,41,Male,2,64.21305263768666,Toys,3,21,5
10420,33,Male,3,31.72823050824775,Electronics,1,20,1
10421,28,Male,6,113.29927614887593,Electronics,2,16,8
10422,24,Female,9,66.73010687669155,Electronics,0,28,4
10423,26,Female,5,85.02910240560644,Toys,2,16,5
10424,34,Male,5,18.179574780078894,Fashion,4,17,9
10425,29,Female,4,96.01798841132363,Toys,0,20,5
10426,43,Male,4,18.814984386536988,Home,0,5,6
10427,26,Male,2,155.0063749035259,Toys,4,18,3
10428,21,Other,8,131.50868654885213,Home,0,8,8
10429,58,Other,2,0.9755495840472689,Fashion,3,18,7
10430,32,Female,1,262.20478434661334,Books,5,17,5
